uri,uri,Cosine Similarity
file:/abstracts/19.B.1-s2.0-S2468781216300224-main.pdf.json,file:/abstracts/46.B.European_Journal_of_Pain_-_2019_-_Matheve_-_Lumbar_range_of_motion_in_chronic_low_back_pain_is_predicted_by_task‐specific_.pdf.json,0.8779401295312843
file:/abstracts/40.FA.1-s2.0-S1529943020300462-main.pdf.json,file:/abstracts/54.FA.ENEURO.0107-18.2018.full.pdf.json,0.8782235668971214
file:/abstracts/47.FA.Pain_Related_Fear__Lumbar_Flexion__and_Dynamic_EMG.1.pdf.json,file:/abstracts/54.FA.ENEURO.0107-18.2018.full.pdf.json,0.8782880738126977
file:/abstracts/22.B.Spine_Loading_Characteristics_of_Patients_With_Low.9.pdf.json,file:/abstracts/29.B.ISSLS_Prize_Winner__Smudging_the_Motor_Brain_in.3.pdf.json,0.8807154686671664
file:/abstracts/21.B.1-s2.0-S1050641103000415-main.pdf.json,file:/abstracts/22.B.Spine_Loading_Characteristics_of_Patients_With_Low.9.pdf.json,0.8822438449992427
file:/abstracts/40.FA.1-s2.0-S1529943020300462-main.pdf.json,file:/abstracts/46.B.European_Journal_of_Pain_-_2019_-_Matheve_-_Lumbar_range_of_motion_in_chronic_low_back_pain_is_predicted_by_task‐specific_.pdf.json,0.8879757715232214
file:/abstracts/46.B.European_Journal_of_Pain_-_2019_-_Matheve_-_Lumbar_range_of_motion_in_chronic_low_back_pain_is_predicted_by_task‐specific_.pdf.json,file:/abstracts/47.FA.Pain_Related_Fear__Lumbar_Flexion__and_Dynamic_EMG.1.pdf.json,0.8891069854773446
file:/abstracts/13.The_Impact_of_Psychosocial_Factors_on_Low_Back.19.pdf.json,file:/abstracts/40.FA.1-s2.0-S1529943020300462-main.pdf.json,0.893587996241954
file:/abstracts/19.B.1-s2.0-S2468781216300224-main.pdf.json,file:/abstracts/22.B.Spine_Loading_Characteristics_of_Patients_With_Low.9.pdf.json,0.9016518965164934
file:/abstracts/40.FA.1-s2.0-S1529943020300462-main.pdf.json,file:/abstracts/44.s13104-020-05356-z.pdf.json,0.9039903607190856
file:/abstracts/46.B.European_Journal_of_Pain_-_2019_-_Matheve_-_Lumbar_range_of_motion_in_chronic_low_back_pain_is_predicted_by_task‐specific_.pdf.json,file:/abstracts/52.1-s2.0-S1526590007007298-main.pdf.json,0.9051583202815163
file:/abstracts/46.B.European_Journal_of_Pain_-_2019_-_Matheve_-_Lumbar_range_of_motion_in_chronic_low_back_pain_is_predicted_by_task‐specific_.pdf.json,file:/abstracts/51.B.FA.s10865-005-9011-x.pdf.json,0.9076257605235546
file:/abstracts/46.B.European_Journal_of_Pain_-_2019_-_Matheve_-_Lumbar_range_of_motion_in_chronic_low_back_pain_is_predicted_by_task‐specific_.pdf.json,file:/abstracts/54.FA.ENEURO.0107-18.2018.full.pdf.json,0.9132564562178936
file:/abstracts/13.The_Impact_of_Psychosocial_Factors_on_Low_Back.19.pdf.json,file:/abstracts/44.s13104-020-05356-z.pdf.json,0.9140909462383856
file:/abstracts/51.B.FA.s10865-005-9011-x.pdf.json,file:/abstracts/54.FA.ENEURO.0107-18.2018.full.pdf.json,0.9170022708267005
